# mass, x, y, vx, vy,
803.756204171, 1.01091405687e+13, 6.5927974721e+12, 36107.5825216, 47694.7910508,
8.5800991858e+22, 8.17220320898e+12, -6.69775359989e+12, -31868.0041469, -25467.5755443,
1.22176528636e+17, 9.41741733416e+12, -1.34229911737e+13, 3053.68292866, 15727.1674906,
2.15491614017e+15, -3.54348002381e+12, -4.71380211956e+12, 8673.57859586, -13043.835852,
1.16287099065e+28, -1.14134294228e+13, -7.99300728252e+12, 762.064117274, -15304.8354166,
9.0515478312e+20, -7.05425395597e+12, 3.14282352917e+12, -41657.8905366, 28934.1291218,
2.57462163116e+29, -1.06468870191e+12, -5.78908012851e+12, -12057.3301493, 420.966983669,
4.88783705958e+33, 1.13604152156e+13, 6.11358411759e+12, -20700.430786, -32153.6948401,
3.61237486999e+29, -4.80410971287e+12, -6.4613347239e+12, -36953.4520985, -4360.35746462,
4106248418.36, -9.81517173197e+12, -4.34039335175e+12, -15035.7383645, -47695.3010697,
88602.3926327, 7.84454047394e+12, -1.19069984467e+12, -46751.7280663, 32.1640391053,
8.62903056217e+13, -4.07072235145e+12, -2.58703829112e+12, -38451.7391793, 861.941654332,
2.24728559691e+28, 2.58657233153e+12, -2.40435394197e+12, 40643.1077127, 29697.6449557,
9.90284272778e+11, -5.41671959e+12, 8.47561689189e+12, -19062.6832501, 11003.7478266,
3.01657737211e+30, -7.07101786521e+12, 8.13306210031e+12, 14345.0688209, 46309.4258047,
6080.34828223, -2.41480620313e+12, 1.07236192716e+13, -40094.6526878, 34140.2500626,
1.58387101086e+20, 1.20362403186e+13, -1.00296956765e+13, -34182.4015752, 45743.5080781,
8.35536530928e+13, -3.61322986186e+12, -8.16115742902e+12, 43362.5974227, 35932.8285519,
8.79628244417e+18, 1.14223056155e+13, 2.26540441578e+12, 49668.4448017, -15157.9311647,
21537.7624928, -5.29214800986e+12, 3.25998105288e+12, -47888.3004571, 14438.2327917,
1817056088.26, 6.68137727116e+12, 1.02712110531e+13, -22665.3873116, -21174.00884,
3.574474123e+16, 6.49122481796e+12, 4.79970146575e+12, 15630.4069064, 45606.7108348,
2.51158194949e+11, 8.36057699265e+12, -1.27007286915e+13, -488.846770607, 9459.7297965,
2.99183656865e+29, 9.04220415665e+12, -8.93531077795e+12, -10652.9467161, -39958.0383873,
36638491992.5, -4.84741767661e+12, -6.92814838835e+12, 4604.04417539, 27753.2291717,
2.02132737845e+23, -1.17722051717e+13, -3.26308706445e+12, -24874.5018403, 40110.2869546,
3.15971409923e+30, -2.52281118495e+12, 1.27479380526e+13, 4310.74233273, 7689.32551008,
93254.0774371, 1.33859235952e+13, -7.38517285857e+12, 25821.1965088, 34656.5477799,
1.2956875177e+17, 1.29267597057e+13, 9.50960519307e+12, -22622.8934526, -16375.300226,
1.21095648509e+21, -9.09408703336e+11, -6.76305921397e+12, 21160.5949479, -42021.8880021,
3.20916857882e+27, 2.83435409094e+12, -1.31431851606e+13, 2971.6529173, 22915.1075663,
