# mass, x, y, vx, vy,
1.989e+30, 0.0, 0.0, 0, 0,
3.3011e+23, -40546926290.2, 41325548410.8, -34179.4694041, -33535.4878486,
4.8675e+24, -13232648076.4, 1.0734829147e+11, -34769.7305087, -4286.00773455,
5.972e+24, 1.47317021948e+11, -26035649488.1, 5184.20504689, 29333.6891414,
6.4171e+23, 1.90813948877e+11, -1.24690676414e+11, 13201.0030206, 20201.4744642,
1.8986e+27, 50989832357.4, -8.14323567419e+11, 12736.338265, 797.500869386,
5.6836e+26, 7.22422908545e+11, 1.32468129755e+12, -8235.84382941, 4491.46693969,
8.681e+25, 2.9207347017e+12, -7.21190894438e+11, 1592.40931188, 6449.06247761,
1.0243e+26, 2.79439635865e+12, -3.57478074267e+12, 4261.52537829, 3331.22276767,
3912.08853638, 3.24906898822e+12, -7.41258979439e+11, 1600.50576876, 6581.52874897,
738302.255744, -7.38609338054e+11, -5.47705312463e+12, 4856.98425131, -654.989798559,
13973150.5448, 1.0781687421e+12, -5.10449170067e+12, 4935.34419918, 1042.44147294,
16.4162184878, -3.76893591181e+12, 4.12714396187e+12, -3598.7001346, -3286.35741774,
11071.2647034, 4.29250788612e+11, 2.2361941932e+12, -7498.41893642, 1439.36615684,
146.588182809, 1.57100098229e+11, -22126371026.1, 5112.03056616, 29514.3077536,
46.9188465663, -5.06491979878e+12, 3.18274850612e+12, -2506.41232755, -3988.62096623,
2.24451051748, 7.74979421733e+11, 1.60485865096e+12, -8594.37268135, 4558.72086334,
2537.9541476, 5.48194347627e+11, 1.16701555833e+12, -7966.25318038, 4193.55573178,
47698248.1849, 6.95859518741e+11, 1.5457325248e+12, -8645.65941029, 4442.22002458,
44.5401843494, -1.13723522041e+12, -2.82577806107e+12, 6124.15727222, -2464.66891411,
319.787067221, -9.27523977127e+11, -9.02936419452e+11, 7063.84058526, -7256.19365028,
51.0620795327, 2.3118736005e+11, -1.05562182221e+11, 13187.7462632, 20229.4547386,
5523.36654201, -2.36657151135e+11, 2102379984.92, -210.385862668, -23682.3596377,
57528.5590732, -85614231140.0, 9.83080967901e+11, -11554.5973744, -1006.26296576,
52.733834331, -5.51009197306e+12, -9.82220860859e+11, 854.657830642, -4794.4850695,
377.908584213, 6.28518326011e+12, -3.98103963093e+12, 2260.24646274, 3568.43049764,
36580.7221596, -13856422010.3, 1.06931427965e+11, -34404.1067577, -4833.10903454,
1303243340.02, -80330330954.5, -17315902864.0, 8469.20401146, -39289.5459455,
17.7376905783, -1.04109961584e+12, -4.9785932522e+12, 5000.53305315, -1045.68756211,
555.946551371, 7.52934496615e+11, 1.38962542964e+12, -8893.91331236, 4800.6364418,
30042165.8342, -83568823197.4, -1.48274463456e+11, 24329.0974706, -13712.0984806,
39742520.3354, 1.50898780815e+12, -4.95963677461e+12, 4841.1496851, 1472.93767351,
1376.48588554, 2.38723918692e+12, -3.82634634594e+12, 4324.34464385, 3229.55022513,
174.428194379, 1.75076043692e+11, -1.25044561188e+11, 13202.1755921, 20149.3280571,
1248167.62558, 1.27436922568e+11, -33361369105.3, 5231.629499, 29204.9915021,
191.639104582, 9.26981625233e+11, 1.3678077911e+12, -8323.7171215, 4908.26984623,
3529023.54868, 2.0009453216e+12, -1.55766614672e+12, 4444.48325804, 5709.29014594,
55925.4362148, 2.71572501039e+12, -1.05791939031e+12, 1695.95643519, 6386.02010357,
1026.24725947, -5.48099371657e+12, 3.69061560186e+12, -2503.41048717, -3717.85594339,
19.7960356824, 3.78934985243e+11, 70182161557.1, -3379.90535369, 18249.1441829,
95.1163073222, 72662627359.2, -7.89529155967e+11, 11259.4432634, 2088.45478734,
87117.6807254, 2.52472524493e+12, -3.29646236057e+12, 4166.14003924, 3238.8010224,
2.88528756415, 2.9353846576e+12, -7.35154184387e+11, 1961.55687852, 6836.36343533,
116.423630139, 3.2190017491e+12, -9.60266365525e+11, 1669.40742015, 6545.12418693,
114056805.609, -2.84678189293e+12, -4.07874279829e+12, 4236.26344678, -2956.72433158,
748.881071316, 8.70043227511e+11, 1.53681784541e+12, -8550.30632314, 4710.29322916,
