1, 1.989e+30, 1.3021e-08, -2.0734e-23, 0.022546, -3.5901e-17
1, 3.3011e+23, 0.38502, 0.027655, -3421.7, 47884
1, 4.8675e+24, 0.72243, 0.020233, -980.34, 35033
1, 5.972e+24, 0.9997, 0.017204, -512.46, 29788
1, 6.4171e+23, 1.5236, 0.013937, -220.72, 24132
1, 1.8986e+27, 5.454, 0.0073702, -17.221, 12761
1, 5.6836e+26, 10.086, 0.0054179, -5.0603, 9381
1, 8.681e+25, 20.11, 0.0038365, -1.2707, 6642.8
1, 1.0243e+26, 30.33, 0.0031239, -0.55846, 5409
1, 4.5222e+08, -0.54774, -49.733, 4223.6, -46.518
1, 4.2595e+08, 7.9362, -21.632, 5826, 2137.4
1, 11.446, 4.0996, 45.349, -4396.5, 397.45
1, 1.4868e+06, 5.784, 3.7448, -6167.4, 9525.8
1, 19.345, -23.345, -14.596, 3009.6, -4813.6
1, 724.29, -33.072, -20.117, 2488.1, -4090.5
1, 6.3507e+09, 19.34, -23.027, 4159.6, 3493.6
1, 6.1287e+08, -6.2171, -0.76628, 1455.9, -11812
1, 6.5235, 37.694, 24.947, -2445.3, 3694.7
1, 4.9951e+06, -8.6885, -13.15, 6260.2, -4136.2
1, 1255.2, -7.1471, 26.135, -5520, -1509.6
1, 2.654, -19.342, 31.465, -4175.7, -2566.8
1, 224.84, 23.871, 5.9204, -1445.9, 5830
1, 0.64421, 16.923, 0.22054, -94.361, 7240.3
1, 1.5189, 20.101, 0.94895, -313.15, 6633
1, 29984, -9.1986, -10.418, 5989.7, -5288.8
1, 1.6524e+05, 13.94, -4.8844, 2563, 7314.7
1, 1.1891e+06, -23.847, -15.586, 3053.3, -4671.6
1, 8.5768, 1.5825, 5.0796, -12330, 3841.3
1, 58.434, 6.9877, 2.8171, -4057.8, 10065
1, 0.3869, 0.33282, -4.3284, 14255, 1096.1
1, 4.0054e+08, 19.859, -0.69424, 233.47, 6678.3
1, 5.4339e+09, -0.30238, 30.422, -5400.3, -53.678
1, 2.5163e+09, 0.10266, -28.119, 5617.4, 20.509
1, 1.9603e+08, -42.346, -6.347, 674.76, -4502
1, 2.718, 5.2597, 14.967, -7055.8, 2479.4
1, 1.3514e+07, 10.67, -32.3, 4849.7, 1602
1, 0.020459, 11.136, -36.598, 4607.6, 1402
1, 2.9648e+09, -4.8011, -10.711, 7934, -3556.3
1, 18133, 6.825, -3.0301, 4423.3, 9963.1
1, 6.3374e+06, -1.022, -3.0327, 15780, -5317.6
1, 2.0753e+06, 3.9402, -11.511, 8079.8, 2765.8
1, 6.3916e+06, 3.6998, -20.322, 6448.2, 1173.9
1, 1.83e+08, 36.565, 6.7284, -884.13, 4804.7
1, 1.1742e+05, 14.362, -1.4328, 778.31, 7802
1, 195.58, 9.0028, 16.235, -6046.3, 3352.9
1, 4.3456e+07, 22.135, -40.352, 3849.7, 2111.8
1, 65.659, -17.584, -12.492, 3714.6, -5228.8
1, 113.31, 27.129, 26.177, -3368.8, 3491.2
1, 59891, -6.5757, 2.5382, -4040.3, -10467
1, 0.78632, -14.232, -7.539, 3474.5, -6559.2
1, 3.7397e+08, -14.11, -5.2532, 2678.6, -7194.5
1, 0.14389, 20.261, 26.738, -4099.1, 3106.1
1, 266.21, -0.14784, 23.681, -6121.2, -38.216
1, 1.9068, 0.1795, -2.0015, 20930, 1877.1
1, 1.5389, 1.9146, 49.29, -4238.1, 164.62
1, 1.3149e+07, 29.28, -37.674, 3405, 2646.4
1, 80728, -13.259, -25.463, 4931.1, -2567.6
1, 7.7866e+05, -33.213, 5.2225, -797.99, -5075
1, 5.2765e+07, -37.37, -0.1225, 15.973, -4872.8
1, 90.173, -29.548, 4.4143, -805.23, -5390
1, 311.02, -15.803, 16.041, -4471.9, -4405.5
1, 3.0346e+06, -32.873, 32.284, -3074.9, -3131
1, 86.015, -4.2221, 4.6829, -8810.7, -7943.8
1, 9.9204e+07, -21.921, 1.4832, -429, -6340.5
1, 2.5316e+08, 0.35772, 16.805, -7263.9, 154.62
1, 4.8155e+07, 10.785, 20.543, -5475.4, 2874.7
1, 2.4649, 36.143, -19.3, 2192.1, 4105
1, 2.9399, -16.626, 22.442, -4529, -3355.3
1, 5178.6, 22.213, -23.327, 3800.9, 3619.4
1, 20687, 43.336, 21.295, -1890.6, 3847.4
1, 147.73, 15.009, 41.617, -4212.9, 1519.4
1, 2.0908e+08, 6.7345, 31.927, -5102.5, 1076.3
1, 2532.6, -7.955, 30.752, -5116.9, -1323.6
1, 470.92, 39.408, -3.8852, 464.44, 4710.9
1, 13.882, 16.199, -5.79, 2417.3, 6763
1, 80.011, 34.954, -1.8404, 264.74, 5028
1, 153, -21.168, -7.0833, 2000.8, -5979.1
1, 1.165e+09, 7.2237, -41.946, 4499.6, 774.9
1, 6.5999e+09, -13.547, -41.708, 4278.2, -1389.6
1, 5193.7, 19.719, -37.009, 4059.7, 2163.1
1, 137.8, 38.32, 31.874, -2698.2, 3243.8
1, 1.0283e+06, 18.135, -11.891, 3507.6, 5349.3
1, 5.3825, -3.5859, -9.9786, 8608.9, -3093.7
1, 0.17197, -37.996, -7.3089, 904.59, -4702.6
1, 779.33, 3.8547, 0.60924, -2353.9, 14894
1, 7.6255e+05, -42.442, 7.7313, -812.79, -4461.9
1, 44.144, -15.193, -15.549, 4569.5, -4465.1
1, 8.7406, -2.0922, -0.88278, 7684.8, -18213
1, 2.9339e+08, 5.925, -2.594, 4697.4, 10730
1, 5.482e+06, -1.3999, -9.2414, 9633.5, -1459.3
1, 1.0383e+07, -18.219, 18.762, -4178.9, -4057.9
1, 10.191, -40.668, -11.037, 1201.9, -4428.6
1, 1.6204e+09, 4.4016, 10.394, -8164.4, 3457.4
1, 5.3577e+05, -10.151, -40.895, 4453.9, -1105.5
1, 60.494, 8.7127, 47.13, -4231.1, 782.17
1, 72234, -16.187, -12.059, 3961.1, -5316.9
1, 6.8024e+05, -34.179, 24.715, -2687.6, -3716.8
1, 10582, -16.703, 21.821, -4512.3, -3453.9
1, 1.7419, -24.38, -3.8894, 944.5, -5920.3
1, 1.8655e+05, 34.622, -13.173, 1740.5, 4574.3
1, 126.87, 17.819, 11.735, -3547, 5385.9
1, 2.5406e+05, 6.3344, -37.251, 4777.4, 812.36
1, 5.3368, -4.2215, 3.1471, -7758.8, -10408
1, 1.8662e+07, -11.513, 7.5567, -4404.5, -6710.6
1, 417.12, -1.0247, 0.9564, -17168, -18394
1, 3.9569e+08, -5.7974, 24.09, -5818.2, -1400.2
1, 52227, 9.8076, 38.544, -4577.5, 1164.8
1, 18786, -2.3843, 5.416, -11207, -4933.8
